Year,Ages,N_Initial_Age,AgeSize_Mean,AgeSize_Std,Size_Classes,N_Initial_Class,ClassSize_Mean,ClassSize_Std,N_GrowthBack,Capture_Back,PackingDeaths_Emigration,N_AfterEmigration,Deaths_AfterEmiMort_Age,Deaths_AfterEmiMort_Size,N_GrowthOut,Capture_Out,N_BeforePacking_AddAge0s,PackingDeaths_Immigration,N_Immigration,Deaths_AfterImmiMort_Age,Deaths_AfterImmiMort_Size
24,0|1|2|3|4|5|6|,12507|725|187|71|36|23|19|,50.040085221250386|186.53814217860653|228.4648761465118|248.26966293862063|257.6247818033801|262.04382705200885|265.03584438578633|,10.028003323825075|2.842170943040401e-14|5.684341886080802e-14|1.1368683772161603e-13|5.684341886080802e-14|5.684341886080802e-14|0.8049172013148347|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,12420|87|0|725|336|0|0|,49.84031425559666|78.55911273181603|nan|186.53814217860653|240.14065213835593|nan|nan|,9.770083015956107|3.2405344805382224|nan|2.842170943040401e-14|13.802547930132416|nan|nan|,0|0|12507|725|336|0|0|,0|0|0|0|0|0|0|,0|0|12005|0|0|0|0|,0|0|502|725|336|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|502|1061|0|0|,0|0|0|0|0|0|0|,9147|59|0|502|1061|0|0|,393|0|0|0|704|0|0|,8762|50|0|502|357|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
25,0|1|2|3|4|5|6|,8812|502|237|61|23|18|18|,49.988051846070434|186.5381421786065|228.4648761465118|248.26966293862077|257.62478180337996|262.0438270520088|264.8388760734944|,9.797176721913862|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|0.0|0.7624093728647243|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,8762|50|0|502|357|0|0|,49.82698116821279|78.21407743384461|nan|186.5381421786065|237.2545762569074|nan|nan|,9.587235978125367|2.8076001166572895|nan|5.684341886080802e-14|12.966560796732907|nan|nan|,0|0|8812|502|357|0|0|,0|0|0|0|0|0|0|,0|0|6896|0|0|0|0|,0|0|1916|502|357|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1916|859|0|0|,0|0|0|0|0|0|0|,6488|39|0|1916|859|0|0|,0|0|0|960|296|0|0|,6482|45|0|956|563|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
26,0|1|2|3|4|5|6|,6527|956|319|160|43|15|26|,50.07050447726187|186.5381421786065|228.46487614651178|248.2696629386208|257.6247818033801|262.04382705200885|264.7881149958131|,10.108164163039385|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|0.6968615852015628|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,6482|45|0|956|563|0|0|,49.879535004817164|77.57859604140995|nan|186.5381421786065|238.8924610552987|nan|nan|,9.877302888130576|2.1975155202909704|nan|5.684341886080802e-14|12.596464948795706|nan|nan|,0|0|6527|956|563|0|0|,0|0|0|0|0|0|0|,0|0|4593|0|0|0|0|,0|0|1934|956|563|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1934|1519|0|0|,0|0|0|0|0|0|0|,9444|54|0|1934|1519|0|0|,133|0|0|916|1421|0|0|,9296|68|0|1018|98|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
27,0|1|2|3|4|5|6|,9364|1018|56|22|13|3|4|,50.10567431630976|186.5381421786065|228.4648761465118|248.2696629386208|257.62478180337996|262.0438270520088|264.37774179101757|,9.951135353677673|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|0.0|0.4269601690034955|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,9296|68|0|1018|98|0|0|,49.902216642000084|77.91953520429163|nan|186.5381421786065|239.2727577614117|nan|nan|,9.694869366037686|2.8310973699269137|nan|5.684341886080802e-14|13.084437253278004|nan|nan|,0|0|9364|1018|98|0|0|,0|0|0|0|0|0|0|,0|0|8178|0|0|0|0|,0|0|1186|1018|98|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1186|1116|0|0|,0|0|0|0|0|0|0|,1429|12|0|1186|1116|0|0|,0|0|0|29|921|0|0|,1431|10|0|1157|195|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
28,0|1|2|3|4|5|6|,1441|1157|170|17|6|2|0|,49.70878953470975|186.53814217860653|228.46487614651184|248.26966293862074|257.62478180338|262.0438270520088|nan|,9.976907967410018|2.842170943040401e-14|8.526512829121202e-14|0.0|0.0|0.0|nan|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1431|10|0|1157|195|0|0|,49.505377529360885|78.81704750012962|nan|186.53814217860653|231.43307466557874|nan|nan|,9.707280105843193|2.411798915735535|nan|2.842170943040401e-14|7.944295116730223|nan|nan|,0|0|1441|1157|195|0|0|,0|0|0|0|0|0|0|,0|0|159|0|0|0|0|,0|0|1282|1157|195|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1282|1352|0|0|,0|0|0|0|0|0|0|,457|4|0|1282|1352|0|0|,0|0|0|843|1192|0|0|,458|3|0|439|160|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
29,0|1|2|3|4|5|6|,461|439|129|26|4|0|1|,49.88179661261485|186.53814217860653|228.46487614651184|248.26966293862077|257.62478180338|nan|264.13123622251015|,9.927243818841927|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|0.0|nan|0.0|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,458|3|0|439|160|0|0|,49.70579275509596|76.75171886049912|nan|186.53814217860653|232.6350663921262|nan|nan|,9.716777640818988|1.7359804781409087|nan|2.842170943040401e-14|8.69223102837566|nan|nan|,0|0|461|439|160|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|461|439|160|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|461|599|0|0|,0|0|0|0|0|0|0|,0|0|0|461|599|0|0|,0|0|0|0|104|0|0|,0|0|0|461|495|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
30,0|1|2|3|4|5|6|,0|461|365|110|17|2|1|,nan|186.53814217860653|228.4648761465118|248.26966293862074|257.62478180338|262.0438270520088|265.1172584965398|,nan|2.842170943040401e-14|5.684341886080802e-14|0.0|0.0|0.0|0.0|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,0|0|0|461|495|0|0|,nan|nan|nan|186.53814217860653|234.07710892925883|nan|nan|,nan|nan|nan|2.842170943040401e-14|9.598795363331748|nan|nan|,0|0|0|461|495|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|461|495|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|0|956|0|0|,0|0|0|0|0|0|0|,1266|4|0|0|956|0|0|,0|0|0|0|695|0|0|,1267|3|0|0|261|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
31,0|1|2|3|4|5|6|,1270|0|93|102|54|10|2|,50.53686041782292|nan|228.46487614651176|248.2696629386207|257.62478180338013|262.04382705200885|264.8571293307796|,9.744053454434104|nan|0.0|2.842170943040401e-14|1.1368683772161603e-13|5.684341886080802e-14|0.7258931082694744|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1267|3|0|0|261|0|0|,50.46792165763301|79.65199680469327|nan|nan|243.80317949398116|nan|nan|,9.650936066404608|2.826091988370237|nan|nan|12.136696114092363|nan|nan|,0|0|1270|0|261|0|0|,0|0|0|0|0|0|0|,0|0|417|0|0|0|0|,0|0|853|0|261|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|853|261|0|0|,0|0|0|0|0|0|0|,6878|46|0|853|261|0|0|,3346|0|0|0|0|0|0|,3566|15|0|853|261|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
32,0|1|2|3|4|5|6|,3581|853|0|93|102|54|12|,49.59583088950313|186.53814217860653|nan|248.2696629386207|257.62478180338|262.0438270520087|264.35272120571705|,9.968841259460076|2.842170943040401e-14|nan|2.842170943040401e-14|0.0|1.1368683772161603e-13|0.5146584396646174|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,3566|15|0|853|261|0|0|,49.47421290857003|78.50847888999594|nan|186.53814217860653|255.51496441576077|nan|nan|,9.808813827176452|3.512623548256294|nan|2.842170943040401e-14|5.732969305079068|nan|nan|,0|0|3581|853|261|0|0|,0|0|0|0|0|0|0|,0|0|2865|0|0|0|0|,0|0|716|853|261|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|716|1114|0|0|,0|0|0|0|0|0|0|,17870|99|0|716|1114|0|0|,5452|0|0|183|712|0|0|,12417|96|0|533|402|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
33,0|1|2|3|4|5|6|,12513|533|296|0|40|45|21|,50.146977138618915|186.5381421786065|228.46487614651184|nan|257.62478180338|262.0438270520087|264.31904998899194|,10.050705671905552|5.684341886080802e-14|8.526512829121202e-14|nan|0.0|1.1368683772161603e-13|0.38718799857485997|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,12417|96|0|533|402|0|0|,49.92913170300568|78.32392270121805|nan|186.5381421786065|236.99817631495503|nan|nan|,9.775040721354815|2.799261878858581|nan|5.684341886080802e-14|14.323740677223999|nan|nan|,0|0|12513|533|402|0|0|,0|0|0|0|0|0|0|,0|0|11908|0|0|0|0|,0|0|605|533|402|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|605|935|0|0|,0|0|0|0|0|0|0|,13673|92|0|605|935|0|0|,1901|0|0|0|451|0|0|,11768|96|0|605|484|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
34,0|1|2|3|4|5|6|,11864|605|235|178|0|28|43|,49.90219973392158|186.53814217860653|228.4648761465118|248.2696629386208|nan|262.04382705200885|264.5306233902312|,10.07218403620691|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|nan|5.684341886080802e-14|0.5305379884748703|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,11768|96|0|605|484|0|0|,49.67106340399439|78.23566151082687|nan|186.53814217860653|240.895226985002|nan|nan|,9.776995979548888|3.2187295475161877|nan|2.842170943040401e-14|13.059574334667788|nan|nan|,0|0|11864|605|484|0|0|,0|0|0|0|0|0|0|,0|0|11337|0|0|0|0|,0|0|527|605|484|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|527|1089|0|0|,0|0|0|0|0|0|0|,10239|56|0|527|1089|0|0|,846|0|0|0|754|0|0|,9385|63|0|527|335|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
35,0|1|2|3|4|5|6|,9448|527|180|87|51|0|17|,50.07340576144199|186.53814217860653|228.4648761465118|248.26966293862066|257.6247818033801|nan|264.86118056137826|,9.988551915652032|2.842170943040401e-14|5.684341886080802e-14|8.526512829121202e-14|5.684341886080802e-14|nan|0.6430131696545515|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,9385|63|0|527|335|0|0|,49.88773841513677|77.73194615945083|nan|186.53814217860653|239.89445469715804|nan|nan|,9.758838011658709|2.323418114695257|nan|2.842170943040401e-14|12.958399555932962|nan|nan|,0|0|9448|527|335|0|0|,0|0|0|0|0|0|0|,0|0|7821|0|0|0|0|,0|0|1627|527|335|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1627|862|0|0|,0|0|0|0|0|0|0|,9982|66|0|1627|862|0|0|,153|0|0|916|333|0|0|,9842|53|0|711|529|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
36,0|1|2|3|4|5|6|,9895|711|319|115|49|37|9|,49.930654009396484|186.53814217860656|228.46487614651178|248.2696629386208|257.6247818033801|262.0438270520087|265.5255505950634|,9.995714146765664|0.0|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|1.1368683772161603e-13|0.3008692845010765|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,9842|53|0|711|529|0|0|,49.776704207072314|78.51884182967113|nan|186.53814217860656|238.4504207813311|nan|nan|,9.796312617135145|3.3312902326445273|nan|0.0|12.905457488493557|nan|nan|,0|0|9895|711|529|0|0|,0|0|0|0|0|0|0|,0|0|8986|0|0|0|0|,0|0|909|711|529|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|909|1240|0|0|,0|0|0|0|0|0|0|,13338|81|0|909|1240|0|0|,2067|0|0|0|964|0|0|,11279|71|0|909|276|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
37,0|1|2|3|4|5|6|,11350|909|136|75|34|14|17|,50.14135528684998|186.5381421786065|228.4648761465118|248.2696629386207|257.6247818033801|262.04382705200885|264.21663541171836|,9.942545771778585|5.684341886080802e-14|5.684341886080802e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|0.34159675683269386|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,11279|71|0|909|276|0|0|,49.96227646551305|78.589665510219|nan|186.5381421786065|241.34415521146525|nan|nan|,9.70911551373424|3.631357940820148|nan|5.684341886080802e-14|13.467959940422816|nan|nan|,0|0|11350|909|276|0|0|,0|0|0|0|0|0|0|,0|0|10854|0|0|0|0|,0|0|496|909|276|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|496|1185|0|0|,0|0|0|0|0|0|0|,8883|50|0|496|1185|0|0|,894|0|0|0|905|0|0|,7990|48|0|496|280|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
38,0|1|2|3|4|5|6|,8038|496|202|39|20|11|8|,50.035616615085154|186.53814217860653|228.46487614651184|248.26966293862077|257.62478180337996|262.04382705200885|265.07972761858906|,9.95193569910153|2.842170943040401e-14|8.526512829121202e-14|2.842170943040401e-14|5.684341886080802e-14|5.684341886080802e-14|0.42297445025939556|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,7990|48|0|496|280|0|0|,49.869184238888785|77.73967256944029|nan|186.53814217860653|235.67156210996427|nan|nan|,9.744763038146422|2.483594619716661|nan|2.842170943040401e-14|12.084582958876023|nan|nan|,0|0|8038|496|280|0|0|,0|0|0|0|0|0|0|,0|0|6260|0|0|0|0|,0|0|1778|496|280|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1778|776|0|0|,0|0|0|0|0|0|0|,4957|27|0|1778|776|0|0|,0|0|0|476|181|0|0|,4948|36|0|1302|595|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
39,0|1|2|3|4|5|6|,4984|1302|377|156|30|17|15|,50.15690217586108|186.53814217860656|228.46487614651184|248.26966293862074|257.62478180337996|262.0438270520088|264.702495599025|,9.94922643078118|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|0.0|0.7146611152795554|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,4948|36|0|1302|595|0|0|,49.954821992331425|77.93170073432685|nan|186.53814217860656|237.0005910481188|nan|nan|,9.695526387916885|2.6345426957445217|nan|0.0|11.755168383954462|nan|nan|,0|0|4984|1302|595|0|0|,0|0|0|0|0|0|0|,0|0|3140|0|0|0|0|,0|0|1844|1302|595|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1844|1897|0|0|,0|0|0|0|0|0|0|,6526|37|0|1844|1897|0|0|,595|0|0|1071|1870|0|0|,5935|32|0|773|27|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
40,0|1|2|3|4|5|6|,5967|773|13|7|2|2|3|,49.83166799133764|186.53814217860653|228.4648761465118|248.26966293862074|257.62478180338|262.0438270520088|264.4599103138534|,10.025375368896846|2.842170943040401e-14|5.684341886080802e-14|0.0|0.0|0.0|0.4648153575782375|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,5935|32|0|773|27|0|0|,49.67921334534306|78.10724061564252|nan|186.53814217860653|242.24622144916054|nan|nan|,9.832112139556235|2.909799642869689|nan|2.842170943040401e-14|14.221640840673746|nan|nan|,0|0|5967|773|27|0|0|,0|0|0|0|0|0|0|,0|0|2836|0|0|0|0|,0|0|3131|773|27|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|3131|800|0|0|,0|0|0|0|0|0|0|,1026|7|0|3131|800|0|0|,0|0|0|2930|252|0|0|,1030|3|0|201|548|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
41,0|1|2|3|4|5|6|,1033|201|535|8|2|1|2|,50.432364265234646|186.53814217860653|228.4648761465118|248.26966293862074|257.62478180338|262.0438270520088|264.8571293307796|,9.953595282471984|2.842170943040401e-14|5.684341886080802e-14|0.0|0.0|0.0|0.7258931082694744|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1030|3|0|201|548|0|0|,50.356020591597826|76.64369221387498|nan|186.53814217860653|229.05451403506044|nan|nan|,9.866746045512894|1.023197222936507|nan|2.842170943040401e-14|3.921051197863317|nan|nan|,0|0|1033|201|548|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|1033|201|548|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1033|749|0|0|,0|0|0|0|0|0|0|,701|6|0|1033|749|0|0|,0|0|0|554|190|0|0|,700|7|0|479|559|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
42,0|1|2|3|4|5|6|,707|479|154|398|5|1|1|,50.00536899706122|186.53814217860653|228.46487614651178|248.2696629386208|257.62478180338|262.0438270520088|265.80303374696325|,10.115552071745345|2.842170943040401e-14|2.842170943040401e-14|5.684341886080802e-14|0.0|0.0|0.0|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,700|7|0|479|559|0|0|,49.718406995433575|78.70156915982714|nan|186.53814217860653|242.95328720205674|nan|nan|,9.742469614486051|3.389059397179238|nan|2.842170943040401e-14|9.02576321897556|nan|nan|,0|0|707|479|559|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|707|479|559|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|707|1038|0|0|,0|0|0|0|0|0|0|,1226|10|0|707|1038|0|0|,0|0|0|398|695|0|0|,1230|6|0|309|343|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
43,0|1|2|3|4|5|6|,1236|309|157|53|132|0|1|,49.70978238112678|186.5381421786065|228.46487614651178|248.26966293862077|257.62478180338|nan|265.9069597300467|,9.816458946034382|5.684341886080802e-14|2.842170943040401e-14|2.842170943040401e-14|0.0|nan|0.0|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1230|6|0|309|343|0|0|,49.575753097383426|77.18578554851399|nan|186.5381421786065|242.85613950007425|nan|nan|,9.649826305624892|1.646761003351551|nan|5.684341886080802e-14|13.5946619807491|nan|nan|,0|0|1236|309|343|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|1236|309|343|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1236|652|0|0|,0|0|0|0|0|0|0|,18344|121|0|1236|652|0|0|,8025|0|0|0|102|0|0|,10376|63|0|1236|550|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
44,0|1|2|3|4|5|6|,10439|1236|252|134|46|117|1|,49.97080063486578|186.53814217860653|228.46487614651184|248.26966293862066|257.62478180338013|262.0438270520089|265.9560508884161|,10.053349675893292|2.842170943040401e-14|8.526512829121202e-14|8.526512829121202e-14|1.1368683772161603e-13|1.1368683772161603e-13|0.0|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,10376|63|0|1236|550|0|0|,49.795375418644085|78.86305529385443|nan|186.53814217860653|242.94019527568196|nan|nan|,9.823867674403171|3.536219515860385|nan|2.842170943040401e-14|14.126497133173471|nan|nan|,0|0|10439|1236|550|0|0|,0|0|0|0|0|0|0|,0|0|9753|0|0|0|0|,0|0|686|1236|550|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|686|1786|0|0|,0|0|0|0|0|0|0|,21037|140|0|686|1786|0|0|,4317|0|0|0|1621|0|0|,16769|94|0|686|165|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
45,0|1|2|3|4|5|6|,16863|686|98|29|18|7|13|,50.01700606542101|186.53814217860656|228.4648761465118|248.26966293862077|257.62478180338|262.0438270520088|264.27339035229136|,9.963358223189033|0.0|5.684341886080802e-14|2.842170943040401e-14|0.0|0.0|0.49243635057337426|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,16769|94|0|686|165|0|0|,49.85370509099377|79.14885755659552|nan|186.53814217860656|239.3726365089869|nan|nan|,9.744627120468579|3.8544322055661984|nan|0.0|13.841900729352181|nan|nan|,0|0|16863|686|165|0|0|,0|0|0|0|0|0|0|,0|0|16555|0|0|0|0|,0|0|308|686|165|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|308|851|0|0|,0|0|0|0|0|0|0|,5209|32|0|308|851|0|0|,0|0|0|0|285|0|0|,5209|32|0|308|566|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
46,0|1|2|3|4|5|6|,5241|308|458|63|18|13|14|,50.041931622305675|186.53814217860653|228.4648761465118|248.26966293862077|257.62478180338|262.04382705200885|264.69467752195567|,10.091504882779946|2.842170943040401e-14|5.684341886080802e-14|2.842170943040401e-14|0.0|5.684341886080802e-14|0.4879544788611378|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,5209|32|0|308|566|0|0|,49.869731375333664|78.07290307471834|nan|186.53814217860653|233.2640341867135|nan|nan|,9.878212753009812|2.1503389384472635|nan|2.842170943040401e-14|10.297484129536539|nan|nan|,0|0|5241|308|566|0|0|,0|0|0|0|0|0|0|,0|0|3385|0|0|0|0|,0|0|1856|308|566|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|1856|874|0|0|,0|0|0|0|0|0|0|,4538|31|0|1856|874|0|0|,0|0|0|734|391|0|0|,4543|26|0|1122|483|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
47,0|1|2|3|4|5|6|,4569|1122|170|257|30|14|12|,50.129901398911976|186.53814217860656|228.46487614651184|248.2696629386208|257.62478180337996|262.04382705200885|264.82285686798815|,9.930558491416894|0.0|8.526512829121202e-14|5.684341886080802e-14|5.684341886080802e-14|5.684341886080802e-14|0.6104602053718553|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,4543|26|0|1122|483|0|0|,49.97299963405739|77.5454674656189|nan|186.53814217860656|242.69060794074105|nan|nan|,9.738168295821112|1.973492909658661|nan|0.0|11.165936933581907|nan|nan|,0|0|4569|1122|483|0|0|,0|0|0|0|0|0|0|,0|0|1666|0|0|0|0|,0|0|2903|1122|483|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|2903|1605|0|0|,0|0|0|0|0|0|0|,6047|37|0|2903|1605|0|0|,0|0|0|2683|1532|0|0|,6047|37|0|220|73|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
48,0|1|2|3|4|5|6|,6084|220|48|12|12|0|1|,50.03237860895316|186.53814217860656|228.46487614651178|248.26966293862083|257.62478180337996|nan|265.5830224390491|,9.861767120590514|0.0|2.842170943040401e-14|8.526512829121202e-14|5.684341886080802e-14|nan|0.0|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,6047|37|0|220|73|0|0|,49.85867116567162|78.42180859607356|nan|186.53814217860656|237.0223344435017|nan|nan|,9.631906066034059|4.32171636535301|nan|0.0|12.243150819349527|nan|nan|,0|0|6084|220|73|0|0|,0|0|0|0|0|0|0|,0|0|3430|0|0|0|0|,0|0|2654|220|73|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|2654|293|0|0|,0|0|0|0|0|0|0|,1093|9|0|2654|293|0|0|,0|0|0|1548|0|0|0|,1095|7|0|1106|293|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
49,0|1|2|3|4|5|6|,1102|1106|220|48|12|12|1|,49.8850170077328|186.53814217860656|228.46487614651184|248.26966293862074|257.62478180337996|262.04382705200885|265.80303374696325|,10.093491265338042|0.0|8.526512829121202e-14|0.0|5.684341886080802e-14|5.684341886080802e-14|0.0|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,1095|7|0|1106|293|0|0|,49.705516232321564|77.96406687563379|nan|186.53814217860656|234.4062898064779|nan|nan|,9.868626552869163|3.252400978987822|nan|0.0|10.710636198660444|nan|nan|,0|0|1102|1106|293|0|0|,0|0|0|0|0|0|0|,0|0|467|0|0|0|0|,0|0|635|1106|293|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|,0|0|0|635|1399|0|0|,0|0|0|0|0|0|0|,2278|20|0|635|1399|0|0|,0|0|0|0|1379|0|0|,2284|14|0|635|20|0|0|,0|0|0|0|0|0|0|,0|0|0|0|0|0|0|
50,0|1|2|3|4|5|6|,2298|635|15|4|1|0|0|,49.91758601379905|186.53814217860653|228.4648761465118|248.26966293862074|257.62478180338|nan|nan|,10.320543498544824|2.842170943040401e-14|5.684341886080802e-14|0.0|0.0|nan|nan|,50.0|100.0|150.0|200.0|250.0|300.0|350.0|,2284|14|0|635|20|0|0|,49.74448024414183|78.15855586359017|nan|186.53814217860653|233.88382878777693|nan|nan|,10.109265174582202|2.8737493264954956|nan|2.842170943040401e-14|9.570573292325626|nan|nan|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|,NA|NA|NA|NA|NA|NA|NA|
